week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp
37th week,Haryana,Palwal,Malaria,68,5,10,9,2013,28.1769589,77.37311204,0.002385195,17,302.528
37th week,Jharkhand,Pakur,Acute Diarrhoeal Disease,21,1,8,9,2013,24.6379647,87.8558666,0.573957572,17,302.39
37th week,Maharashtra,Raigad,Acute Diarrhoeal Disease,67,,12,9,2013,18.4928092,73.13807095,0.833964317,23,299.19
37th week,Madhya Pradesh,Damoh,Acute Diarrhoeal Disease,16,,11,9,2013,23.75,79.583333,0.045163045,23,302.29
37th week,Odisha,Sundargarh,Acute Diarrhoeal Disease,24,,5,9,2013,22.13327195,83.9796528,0.473316134,,
37th week,Odisha,Subarnapur,Acute Diarrhoeal Disease,17,,13,9,2013,19.08143,84.5144503,0.755810752,,301.485
37th week,Odisha,Kendrapara,Acute Diarrhoeal Disease,13,,6,9,2013,20.50040085,86.43170623,1.249669696,,302.5733334
37th week,Uttar Pradesh,Raebareli,Acute Diarrhoeal Disease,39,3,9,9,2013,26.25252795,81.17502109,0.02699546,17,301.752
37th week,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,23,1,12,9,2013,22.3599134,87.41331448,0.761211124,12,300.5
37th week,Karnataka,Kolar,Dengue,22,,3,9,2013,13.1367201,78.1337246,0.484455082,10,306.605
37th week,Madhya Pradesh,Damoh,Malaria,62,,3,9,2013,23.75,79.583333,0.303025863,16,300.59
37th week,West Bengal,"Darjeeling, Jalpaiguri",Dengue,530,,30,8,2013,26.8735351,88.6131918,1.789624224,7,300.0933334
37th week,West Bengal,Nadia,Dengue,35,,20,8,2013,23.48454125,88.55676307,0.942050798,,301.88
37th week,West Bengal,Nadia,Dengue,26,,28,8,2013,23.48454125,88.55676307,0.966635797,,302.13
37th week,Sikkim,East Sikkim,Dengue,154,1,22,8,2013,27.2799097,88.67466492,0.994066309,21,284.892
38th week,Gujarat,Panchmahal,Acute Diarrhoeal Disease,9,1,15,9,2013,22.7748893,73.620404,0.020691886,21,304.668
38th week,Jharkhand,West Singhbhum,Malaria,23,,17,9,2013,22.7859232,86.1716093,0.338641897,17,302.68
38th week,Karnataka,Kolar,Acute Diarrhoeal Disease,14,,13,9,2013,13.1367201,78.1337246,0.911615283,,
38th week,Karnataka,Koppal,Cholera,19,,16,9,2013,15.3484144,76.1547421,0.550516991,12,303.445
38th week,Karnataka,Koppal,Acute Diarrhoeal Disease,19,,17,9,2013,15.3484144,76.1547421,0.573371986,12,304.5133334
38th week,Maharashtra,Gadchiroli,Malaria,12,1,17,9,2013,19.75907035,80.16228073,0.709004376,14,302.12
38th week,Punjab,Gurdaspur,Cholera,22,,17,9,2013,32.166667,75.316667,0.062762376,18,299.4033334
38th week,Uttarakhand,Haridwar,Dengue,50,1,12,9,2013,29.91235135,78.00871782,0.403771684,29,298.908
38th week,Uttar Pradesh,Shravasti,Acute Diarrhoeal Disease,25,2,11,9,2013,27.5083429,82.0263569,0.11739406,14,300.376
38th week,West Bengal,Nadia,Dengue,26,,15,8,2013,23.48454125,88.55676307,0.764685,11,299.49
38th week,West Bengal,North 24 Parganas,Cholera,190,1,22,9,2013,22.642931,88.8930579,0.474480917,,301.545
38th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,36,,17,9,2013,22.642931,88.8930579,0.403392476,21,301.332
38th week,Bihar,Madhubani,Acute Diarrhoeal Disease,25,,9,9,2013,26.350072,86.22914689,0.78707701,18,298.935
38th week,Chhattisgarh,Bastar,Acute Diarrhoeal Disease,32,,8,9,2013,19.11912825,81.82918649,0.327733682,21,304.26
38th week,Delhi,New Delhi,Dengue,1345,2,11,7,2013,28.6138954,77.2090057,0.516509876,,308.8066666
38th week,Maharashtra,Gondia,Cholera,10,,7,9,2013,21.455228,80.1962729,0.080122692,25,302.748
38th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,69,,9,9,2013,24,87.583333,0.296617428,15,301.6933334
38th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,261,2,4,9,2013,24,87.583333,0.745386262,11,302.24
38th week,West Bengal,Purulia,Cholera,17,,6,9,2013,23.3291882,86.3672378,0.652580951,,303.3333334
39th week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,17,,25,9,2013,18.1120819,83.40521962,0.627506968,23,304.19
39th week,Assam,Sonitpur,Acute Diarrhoeal Disease,225,,24,9,2013,26.76777075,92.70140886,0.192144988,26,303.4766666
39th week,Bihar,Araria,Acute Diarrhoeal Disease,20,,22,9,2013,26.26498795,87.37162648,0.394524493,,302.364
39th week,Bihar,Darbhanga,Acute Diarrhoeal Disease,20,,28,8,2013,26.08314325,86.03257097,0.95079211,,303.08
39th week,Bihar,Madhubani,Acute Diarrhoeal Disease,34,1,18,9,2013,26.350072,86.22914689,0.149316265,22,302.75
39th week,Gujarat,Kheda,Acute Diarrhoeal Disease,41,,28,9,2013,22.75,72.833333,2.533894167,5,
39th week,Haryana,Kurukshetra,Cholera,61,,29,9,2013,29.9693747,76.8482787,0.328271955,,300.8566666
39th week,Jharkhand,Loharda,Acute Diarrhoeal Disease,10,,20,9,2013,22.6526507,85.6895399,0.450996846,20,302.9
39th week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,15,,23,9,2013,22.7859232,86.1716093,0.853973025,17,297.7066666
39th week,Karnataka,Kolar,Acute Diarrhoeal Disease,13,,26,9,2013,13.1367201,78.1337246,0.057374885,13,302.644
39th week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,37,1,26,9,2013,25.37524125,77.82811933,0.786996014,19,299.92
39th week,Madhya Pradesh,Sheopur,Malaria,25,,26,9,2013,25.6656611,76.6954843,0.35337376,11,304.21
39th week,Maharashtra,Nashik,Dengue,16,,23,9,2013,20.0112475,73.7902364,1.12911524,8,297.95
39th week,Odisha,Bargarh,Acute Diarrhoeal Disease,17,,26,9,2013,21.3477634,83.65768299,0.194136592,16,301.13
39th week,Odisha,Bargarh,Acute Diarrhoeal Disease,11,,24,9,2013,21.3477634,83.65768299,0.598704883,16,300.9533334
39th week,Tamil Nadu,Madurai,Dengue And Chikungunya,12,,26,9,2013,9.9261153,78.1140983,0.006452686,6,314.26
39th week,West Bengal,Bankura,Acute Diarrhoeal Disease,80,,25,9,2013,23.13195425,87.2073972,0.518865046,19,299.26
39th week,West Bengal,Purulia,Acute Diarrhoeal Disease,17,,23,9,2013,23.3291882,86.3672378,0.665543488,17,300.31
39th week,Bihar,Darbhanga,Acute Diarrhoeal Disease,33,,10,9,2013,26.08314325,86.03257097,0.19337862,17,300.26
39th week,Gujarat,Banaskantha,Dengue,6,,17,9,2013,24.172056,72.431134,0.024383485,12,307.97
39th week,Maharashtra,Beed,Dengue,14,,17,9,2013,18.9918442,75.909784,0.761952191,13,301.28
39th week,Maharashtra,Jalgaon,Cholera,9,,11,9,2013,20.84288265,75.52612464,0.069927709,19,305.06
39th week,Maharashtra,Satara,Acute Diarrhoeal Disease,25,,16,9,2013,17.63612885,74.29827808,0.920567022,8,305.0466666
39th week,Delhi,New Delhi,Dengue,2115,3,11,7,2013,28.6138954,77.2090057,0.516509876,,308.8066666
40th week,Telangana,Medak,Acute Diarrhoeal Disease,11,2,29,9,2013,17.9375095,78.21174499,0.02767451,,301.2466666
40th week,Bihar,Saharsa,Acute Diarrhoeal Disease,12,1,1,10,2013,25.83264165,86.61489283,0.701688703,12,300.2866666
40th week,Haryana,Kurukshetra,Cholera,13,,29,9,2013,29.9693747,76.8482787,0.328271955,,300.8566666
40th week,Karnataka,Ballari,Cholera,20,,28,9,2013,15.2485413,76.8323648,0.055269774,17,301.192
40th week,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,10,1,26,9,2013,19.75907035,80.16228073,1.310811599,26,300.59
40th week,Maharashtra,Gondia,Acute Diarrhoeal Disease,13,,2,10,2013,21.455228,80.1962729,0.251562863,24,300.2933334
40th week,Maharashtra,Nashik,Dengue,14,,27,9,2013,20.0112475,73.7902364,1.667842004,8,298.77
40th week,Maharashtra,Nashik,Dengue,14,,26,9,2013,20.0112475,73.7902364,1.67262462,8,297.95
40th week,Odisha,Subarnapur,Acute Diarrhoeal Disease,20,,4,10,2013,19.08143,84.5144503,1.087238161,24,304.0466666
40th week,Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,13,1,29,9,2013,12.5188835,78.2206536,0.002749146,,305.732
40th week,Tamil Nadu,Viluppuram,Dengue,12,,29,9,2013,11.9137874,79.50789298,0.01079757,,308.28
40th week,Tamil Nadu,Tiruvannamalai,Chikungunya,15,,30,9,2013,12.22721295,79.07015555,0.008465507,,304.48
40th week,Tamil Nadu,Thoothukudi,Acute Diarrhoeal Disease,20,,30,9,2013,8.8052602,78.1452745,0.004823382,,318.776
40th week,West Bengal,Purulia,Acute Diarrhoeal Disease,40,,29,9,2013,23.3291882,86.3672378,0.398880778,,302.205
40th week,West Bengal,Purulia,Acute Diarrhoeal Disease,37,,6,10,2013,23.3291882,86.3672378,1.248126825,8,300.9866666
40th week,Chhattisgarh,Narayanpur,Cholera,66,19,10,9,2013,19.5842032,81.11369855,0.76666942,20,301.8
40th week,Jharkhand,Ranchi,Acute Diarrhoeal Disease,35,,22,9,2013,23.3700501,85.3250387,0.577481613,,301.4066666
40th week,Maharashtra,Ahmednagar,Dengue,27,,4,9,2013,19.1627725,74.8580243,0.040189033,11,308.145
40th week,Maharashtra,Gadchiroli,Acute Diarrhoeal Disease,35,1,19,9,2013,19.75907035,80.16228073,0.681026044,14,299.38
40th week,Maharashtra,Wardha,Dengue,12,1,2,9,2013,20.82562315,78.6131455,0.204111352,20,303.25
40th week,West Bengal,Bankura,Cholera,39,,19,9,2013,23.13195425,87.2073972,0.587906489,16,302.3866666
40th week,West Bengal,Bankura,Acute Diarrhoeal Disease,132,1,25,9,2013,23.13195425,87.2073972,0.518865046,19,299.26
40th week,West Bengal,North 24 Parganas,Cholera,248,1,22,9,2013,22.642931,88.8930579,0.474480917,,301.545
41st week,Assam,Dibrugarh,Cholera,11,,8,10,2013,27.4844597,94.9019447,1.542603066,,293.8933334
41st week,Bihar,Madhubani,Acute Diarrhoeal Disease,18,1,4,10,2013,26.350072,86.22914689,0.401497526,12,300.3733334
41st week,Chhattisgarh,Balod,Acute Diarrhoeal Disease,65,,3,10,2013,20.73218365,81.14335738,0.850063942,21,300.4066666
41st week,Gujarat,Navsari,Acute Diarrhoeal Disease,14,,8,10,2013,20.952407,72.9323831,0.286400396,,302.57
41st week,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,35,,3,10,2013,24.0294885,73.0459884,0.991479477,20,299.21
41st week,Haryana,Ambala,Cholera,60,1,9,10,2013,30.3843674,76.770421,0.196767852,12,299.41
41st week,Jharkhand,Pakur,Acute Diarrhoeal Disease,39,1,9,10,2013,24.6379647,87.8558666,0.687358326,23,300.5
41st week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,13,,5,10,2013,22.7859232,86.1716093,1.138495321,9,300.52
41st week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,22,,8,10,2013,22.7859232,86.1716093,0.922072336,,300.29
41st week,Jammu and Kashmir,Bandipora,Acute Diarrhoeal Disease,48,,8,10,2013,34.4232433,74.635965,0.012793916,,296.0466666
41st week,Madhya Pradesh,Katni,Malaria,617,5,8,10,2013,23.8339621,80.392456,1.006550349,,298.79
41st week,Madhya Pradesh,Khandwa,Malaria,26,,9,10,2013,21.9778642,76.56882823,0.370105583,13,302.436
41st week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,15,,6,10,2013,20.75,85.5,1.113986432,22,301.0866666
41st week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,18,,8,10,2013,20.75,85.5,0.438534058,,301.844
41st week,Odisha,Subarnapur,Acute Diarrhoeal Disease,22,,2,10,2013,19.08143,84.5144503,1.084903861,24,302.44
41st week,Tamil Nadu,Theni,Dengue,36,,8,10,2013,9.9696643,77.47420049,0.013594883,,316.8433334
41st week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,20,,8,10,2013,25.1265777,83.24965577,1.245188512,,299.552
41st week,West Bengal,Bankura,Acute Diarrhoeal Disease,46,,7,10,2013,23.13195425,87.2073972,0.99244534,,301.1133334
41st week,West Bengal,Bankura,Acute Diarrhoeal Disease,42,,7,10,2013,23.13195425,87.2073972,0.99244534,,301.1133334
41st week,Assam,Dibrugarh,Cholera,17,,28,9,2013,27.4844597,94.9019447,0.314526253,25,301.684
41st week,Bihar,Purnia,Acute Diarrhoeal Disease,34,1,28,9,2013,26,87.5,0.560508634,23,302.31
41st week,Maharashtra,Ahmednagar,Dengue,17,,17,9,2013,19.1627725,74.8580243,1.019560666,12,302.872
41st week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,23,,28,9,2013,25.1265777,83.24965577,0.20503606,15,301.3333334
41st week,Uttar Pradesh,Chandauli,Acute Diarrhoeal Disease,19,,29,9,2013,25.1265777,83.24965577,0.334731473,,301.8333334
41st week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,40,,10,9,2013,22.642931,88.8930579,0.351694007,15,302.04
41st week,Delhi,New Delhi,Dengue,3519,5,11,7,2013,28.6138954,77.2090057,0.516509876,,308.8066666
42nd week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,13,,10,9,2013,22.0090841,82.578896,0.438227204,22,302.624
42nd week,Maharashtra,Beed,Chikungunya,21,,9,10,2013,18.9918442,75.909784,0.299517072,14,301.82
42nd week,Maharashtra,Kolhapur,Cholera,13,1,11,10,2013,16.7028412,74.2405329,0.273760896,11,306.115
42nd week,Maharashtra,Nandurbar,Acute Diarrhoeal Disease,31,,13,10,2013,21.51450155,74.54070115,0.588498923,15,304.9933334
42nd week,Maharashtra,Nandurbar,Acute Diarrhoeal Disease,13,1,14,10,2013,21.51450155,74.54070115,0.484237836,15,304.23
42nd week,Maharashtra,Thane,Acute Diarrhoeal Disease,24,,17,10,2013,19.1943294,72.9701779,0.388646997,24,299.28
42nd week,Maharashtra,Thane,Acute Diarrhoeal Disease,18,,12,10,2013,19.1943294,72.9701779,0.238838137,15,298.45
42nd week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,10,,18,10,2013,20.75,85.5,1.410740945,22,299.1266666
42nd week,Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,11,,18,10,2013,11.7564329,79.7634644,0.123868021,9,306.1333334
42nd week,Tamil Nadu,Namakkal,Chikungunya,34,,15,10,2013,11.28422485,78.16615284,0.047582655,,309.264
42nd week,Tamil Nadu,Tiruvannamalai,Chikungunya,13,,16,10,2013,12.22721295,79.07015555,0.162163119,,302.3733334
42nd week,Uttar Pradesh,Agra,Dengue,14,,11,10,2013,27.1752554,78.0098161,0.093572243,8,302.5066666
42nd week,West Bengal,West Medinipur,Acute Diarrhoeal Disease,145,2,14,10,2013,22.2788943,87.92227864,1.103999507,22,300.4
42nd week,West Bengal,West Medinipur,Acute Diarrhoeal Disease,95,1,14,10,2013,22.2788943,87.92227864,1.103999507,22,300.4
42nd week,West Bengal,West Medinipur,Acute Diarrhoeal Disease,24,,10,10,2013,22.2788943,87.92227864,1.235475628,22,
42nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,50,,17,10,2013,23.13195425,87.2073972,0.619308836,16,299.87
42nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,40,,16,10,2013,23.13195425,87.2073972,0.657313515,,298.65
42nd week,West Bengal,Bankura,Acute Diarrhoeal Disease,30,,12,10,2013,23.13195425,87.2073972,0.681328915,15,299.112
42nd week,West Bengal,Hooghly,Acute Diarrhoeal Disease,57,,12,10,2013,22.9052114,88.3760639,0.848508494,18,301.06
42nd week,West Bengal,Hooghly,Acute Diarrhoeal Disease,60,,14,10,2013,22.9052114,88.3760639,0.6660276,18,301.63
42nd week,West Bengal,Purulia,Cholera,70,,14,10,2013,23.3291882,86.3672378,0.56066994,12,300.205
42nd week,Jharkhand,Ranchi,Acute Diarrhoeal Disease,20,,7,10,2013,23.3700501,85.3250387,0.911728515,,301.6
42nd week,Maharashtra,Ahmednagar,Dengue,18,,2,10,2013,19.1627725,74.8580243,0.178340962,14,303.856
42nd week,West Bengal,North 24 Parganas,Cholera,698,,9,10,2013,22.642931,88.8930579,1.225737338,22,298.76
43rd week,Andhra Pradesh,Visakhapatnam,Acute Diarrhoeal Disease,11,,26,10,2013,17.7222517,83.32670984,2.539467278,15,
43rd week,Assam,Tinsukia,Acute Diarrhoeal Disease,10,2,18,10,2013,27.52016575,95.53063473,0.020831274,36,300.9733334
43rd week,Gujarat,Surendranagar,Acute Diarrhoeal Disease,38,,26,10,2013,22.75,71.666667,0.000127861,8,309.6166666
43rd week,Himachal Pradesh,Solan,Dengue,30,,23,10,2013,30.92589585,77.08200509,0.004539965,,296.3666666
43rd week,Karnataka,Bidar,Acute Diarrhoeal Disease,20,,19,10,2013,18.083333,77.333333,0.074444774,13,304.095
43rd week,Karnataka,Mandya,Cholera,226,,19,10,2013,12.5238888,76.8961961,0.321056867,10,301.155
43rd week,Karnataka,Raichur,Chikungunya,16,,20,10,2013,16.083333,77.166667,0.070611047,18,305.3466666
43rd week,Karnataka,Raichur,Chikungunya,15,,22,10,2013,16.083333,77.166667,0.043053161,18,305.3766666
43rd week,Maharashtra,Beed,Dengue,10,,16,10,2013,18.9918442,75.909784,0.256430926,,301.364
43rd week,Maharashtra,Beed,Dengue,13,,18,10,2013,18.9918442,75.909784,0.128727212,15,301.8766666
43rd week,Maharashtra,Nandurbar,Acute Diarrhoeal Disease,16,,19,10,2013,21.51450155,74.54070115,0.033690456,13,304.7333334
43rd week,Maharashtra,Pune,Acute Diarrhoeal Disease,50,,15,10,2013,18.521428,73.8544541,0.120024571,,302.57
43rd week,Maharashtra,Thane,Cholera,59,1,17,10,2013,19.1943294,72.9701779,0.388646997,24,299.28
43rd week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,23,,23,10,2013,20.75,85.5,0.838904029,,300.48
43rd week,Odisha,Subarnapur,Acute Diarrhoeal Disease,14,,22,10,2013,19.08143,84.5144503,0.628822979,19,301.4366666
43rd week,Tamil Nadu,Perambalur,Dengue,12,,21,10,2013,11.2287716,78.81825555,0.38604976,9,306.34
43rd week,Tamil Nadu,Villupuram,Dengue,11,,25,10,2013,11.9415377,79.4861469,0.359452003,9,303.92
43rd week,West Bengal,Purulia,Acute Diarrhoeal Disease,60,,19,10,2013,23.3291882,86.3672378,0.656391437,14,299.43
43rd week,West Bengal,Purulia,Cholera,23,,23,10,2013,23.3291882,86.3672378,0.259500459,,302.1
43rd week,West Bengal,Purulia,Acute Diarrhoeal Disease,11,,25,10,2013,23.3291882,86.3672378,0.265454557,14,302.17
43rd week,West Bengal,Purulia,Acute Diarrhoeal Disease,43,,17,10,2013,23.3291882,86.3672378,0.732987942,14,299.555
43rd week,West Bengal,Burdwan,Acute Diarrhoeal Disease,105,,20,10,2013,23.2495714,87.8681751,0.211875559,20,298.86
43rd week,West Bengal,Dakshin Dinajpur,Acute Diarrhoeal Disease,48,1,20,10,2013,25.38703085,88.50471505,0.643795399,28,299.4
43rd week,West Bengal,Jalpaiguri,Malaria,15,,22,10,2013,26.4733048,88.67886686,0.080525066,32,296.66
43rd week,Chhattisgarh,Bastar,Acute Diarrhoeal Disease,9,1,7,1,2013,19.11912825,81.82918649,0.008912681,10,301.8433334
43rd week,Chhattisgarh,Bastar,Acute Diarrhoeal Disease,46,2,11,7,2013,19.11912825,81.82918649,1.175589681,,305.38
43rd week,Chhattisgarh,Bastar,Acute Diarrhoeal Disease,12,,2,8,2013,19.11912825,81.82918649,1.728970679,2,
43rd week,Chhattisgarh,Korba,Malaria,36,,13,10,2013,22.3547468,82.7110855,0.512565417,21,299.8133334
43rd week,Madhya Pradesh,Bhind,Malaria,102,5,10,10,2013,26.5,78.75,0.940605492,12,300.125
43rd week,Maharashtra,Pune,Cholera,8,,25,9,2013,18.521428,73.8544541,0.546313803,10,301.25
43rd week,West Bengal,Purulia,Acute Diarrhoeal Disease,37,,7,10,2013,23.3291882,86.3672378,1.108494111,,300.9866666
43rd week,West Bengal,Murshidabad,Dengue,27,,5,10,2013,24.1745993,88.2721335,0.973405651,6,300.4
43rd week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,803,1,9,10,2013,22.642931,88.8930579,1.225737338,22,298.76
44th week,Andhra Pradesh,Visakhapatnam,Chikungunya,10,,28,10,2013,17.7222517,83.32670984,2.584537429,15,
44th week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,41,,2,11,2013,18.1120819,83.40521962,0.26087559,19,300.844
44th week,Arunachal Pradesh,East Siang,Dengue,8,2,28,10,2013,28.3,95.15,0.512776686,50,292.868
44th week,Bihar,Madhubani,Acute Diarrhoeal Disease,40,1,27,10,2013,26.350072,86.22914689,0.048312482,12,300.168
44th week,Bihar,Saharsa,Acute Diarrhoeal Disease,25,2,27,10,2013,25.83264165,86.61489283,0.048312482,12,300.168
44th week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,24,1,28,10,2013,22.7859232,86.1716093,1.561634337,16,299.62
44th week,Karnataka,Kolar,Chikungunya,23,,25,10,2013,13.1367201,78.1337246,0.464624722,12,302.02
44th week,Karnataka,Haveri,Acute Diarrhoeal Disease,14,,26,10,2013,14.7874825,75.3996731,0.851743426,27,298.4
44th week,Karnataka,Chitradurga,Acute Diarrhoeal Disease,15,,28,10,2013,14.2266443,76.4005122,0.635973047,10,301.68
44th week,Manipur,Churachandpur,Dengue,11,,24,10,2013,24.378704,93.6970015,0.38012456,,297.7666666
44th week,Odisha,Cuttack,Cholera,23,1,27,10,2013,20.4686,85.8792,2.044271711,17,299.66
44th week,Uttar Pradesh,Agra,Malaria,39,,25,10,2013,27.1752554,78.0098161,5.91E-05,5,307.7733334
44th week,West Bengal,Hooghly,Cholera,52,,27,10,2013,22.9052114,88.3760639,3.002960368,16,299.4
44th week,West Bengal,Nadia,Dengue,51,,23,10,2013,23.48454125,88.55676307,0.248855143,,301.28
44th week,West Bengal,Bankura,Acute Diarrhoeal Disease,22,,24,10,2013,23.13195425,87.2073972,0.219985451,,300.8066666
44th week,West Bengal,Bankura,Acute Diarrhoeal Disease,15,,28,10,2013,23.13195425,87.2073972,1.378436967,15,298.18
44th week,West Bengal,Bankura,Cholera,50,,25,10,2013,23.13195425,87.2073972,0.218765266,15,300.42
44th week,West Bengal,Bankura,Cholera,86,,25,10,2013,23.13195425,87.2073972,0.218765266,15,300.42
44th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,26,,31,10,2013,24,87.583333,0.209513485,,300.59
44th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,24,,28,10,2013,24,87.583333,0.38565506,17,298.6066666
44th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,17,,1,11,2013,24,87.583333,0.059405991,,300.664
44th week,Bihar,Araria,Acute Diarrhoeal Disease,18,2,10,10,2013,26.26498795,87.37162648,0.319001802,21,301.0933334
44th week,Chhattisgarh,Janjgir,Acute Diarrhoeal Disease,18,,12,10,2013,22.0090841,82.578896,0.587575786,21,299.8133334
44th week,Karnataka,Gulbarga,Cholera,20,,15,10,2013,17.166667,77.083333,0.212575937,,304.5133334
44th week,West Bengal,Dakshin Dinajpur,Cholera,118,1,19,10,2013,25.38703085,88.50471505,0.695510942,28,299.15
44th week,West Bengal,Bankura,Acute Diarrhoeal Disease,34,,19,10,2013,23.13195425,87.2073972,0.532945252,16,299.83
44th week,West Bengal,Jalpaiguri,Dengue,76,,16,10,2013,26.4733048,88.67886686,0.471229758,,301.82
44th week,Madhya Pradesh,Hoshangabad,Malaria,130,,21,10,2013,22.6001502,77.92664521,0.013980179,18,304.7233334
45th week,Assam,Dibrugarh,Cholera,18,,30,10,2013,27.4844597,94.9019447,0.565476399,22,298.348
45th week,Assam,Tinsukia,Cholera,11,1,4,11,2013,27.52016575,95.53063473,0.351534613,34,294.325
45th week,Telangana,Mahabubnagar,Cholera,62,,5,11,2013,16.69656855,77.95911462,0.043149414,14,304.0266666
45th week,Andhra Pradesh,Vizianagaram,Acute Diarrhoeal Disease,14,,9,11,2013,18.1120819,83.40521962,0.004332923,,302.6366666
45th week,Jharkhand,Gumla,Acute Diarrhoeal Disease,15,1,30,10,2013,23.0916741,84.57384807,0.354682169,15,299.0133334
